timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2017-09-02,0.080849,0.08274,0.073861,0.076396,32502.566000000003,1504396799999,2516.50876939,33563,16709.197,1293.33206464,87519.78442451
2017-09-03,0.076396,0.07886,0.07374,0.075938,42102.842000000004,1504483199999,3203.02652891,44358,22606.977000000003,1721.1331799000002,88087.12404857
2017-09-04,0.076031,0.076071,0.065,0.07032000000000001,50413.570999999996,1504569599999,3570.09857989,45840,26631.602000000003,1883.86810144,77119.81932553
2017-09-05,0.070276,0.072154,0.06565499999999999,0.071788,41673.107,1504655999999,2918.42712289,42865,23435.549,1641.34168729,82323.90789166
2017-09-06,0.071788,0.073871,0.070954,0.072821,34711.436,1504742399999,2515.95803224,35794,18612.113999999998,1349.61189515,84763.06977404
2017-09-07,0.072821,0.07299,0.065,0.0716,16057.518,1504828799999,1144.17562648,16711,7059.143,504.19017142,82526.80962161
2017-09-08,0.0716,0.07251,0.06555,0.070246,22241.963,1504915199999,1562.36501504,22229,8979.833,633.68242467,79848.59094656
2017-09-09,0.070246,0.07167799999999999,0.06803300000000001,0.070151,8597.585,1505001599999,599.01824029,8863,3735.54,260.75655268,74712.70835115
2017-09-10,0.0701,0.0711,0.06818099999999999,0.070127,7873.985,1505087999999,548.59164025,8966,3221.9320000000002,224.96899707,72108.07698301
2017-09-11,0.070599,0.071998,0.068755,0.07063,7460.722,1505174399999,524.55179229,10344,3026.373,213.34400718,70010.65222023
2017-09-12,0.0706,0.072784,0.068,0.0706,14505.753,1505260799999,1030.41483522,18056,6932.206,494.14967517,70070.60153339
2017-09-13,0.070763,0.071498,0.067356,0.07146799999999999,7572.948,1505347199999,529.43032284,9717,3228.553,226.27556086,67083.54240680001
2017-09-14,0.071398,0.071509,0.067101,0.06876499999999999,11387.596000000001,1505433599999,792.61883382,14244,4862.798,339.10360899,67291.11800887
2017-09-15,0.068047,0.071,0.065,0.069512,10770.278,1505519999999,742.29486288,14219,5117.5509999999995,353.61324964,64252.91009631
2017-09-16,0.06951900000000001,0.070036,0.06673899999999999,0.068315,8247.263,1505606399999,567.93957323,9351,3773.4040000000005,260.14301168,63644.31507206
2017-09-17,0.068372,0.070488,0.067234,0.06984800000000001,4193.778,1505692799999,288.40907718,5293,2183.4339999999997,150.38883452,61101.13737514
2017-09-18,0.06984800000000001,0.075913,0.069615,0.0731,5846.331999999999,1505779199999,427.76936565,8877,2665.6440000000002,195.20530668,60397.47132269
2017-09-19,0.073045,0.073523,0.0718,0.072525,8900.485,1505865599999,644.48417376,12928,4668.936,338.30472817,60344.7395528
2017-09-20,0.07245399999999999,0.0734,0.0718,0.07334500000000001,16794.262,1505951999999,1218.21445515,20443,8133.191,589.93719961,60239.65020019
2017-09-21,0.07334500000000001,0.073799,0.070565,0.07141,24583.898999999998,1506038399999,1786.32644351,20774,11813.323999999999,858.12250098,60609.52923576
2017-09-22,0.07141,0.072964,0.071,0.072964,24350.635,1506124799999,1754.98888389,21630,11599.357,835.65823386,63316.93684299
2017-09-23,0.072874,0.07569400000000001,0.071964,0.075557,23028.2,1506211199999,1693.76539937,21738,10956.601999999999,805.17986557,62508.86990743
2017-09-24,0.075556,0.077998,0.075398,0.077123,28776.606,1506297599999,2214.74545149,22889,14109.838,1085.80294784,62729.13499539
2017-09-25,0.077184,0.0773,0.074527,0.075174,34549.321,1506383999999,2626.33423195,23656,18240.625,1386.89635098,64184.33111866
2017-09-26,0.075173,0.07595,0.073392,0.074491,35669.831,1506470399999,2658.01527455,28488,18946.074,1412.10550441,71142.64377362
2017-09-27,0.074492,0.07473099999999999,0.071977,0.07344500000000001,44263.081,1506556799999,3244.84779012,33430,23669.172000000002,1735.73878839,74084.8877869
2017-09-28,0.073465,0.0737,0.071509,0.072509,52476.402,1506643199999,3807.32971704,46234,28181.112999999998,2045.52277031,82349.71463412
2017-09-29,0.072507,0.07259,0.06901499999999999,0.07091,40578.601,1506729599999,2864.26565857,40812,20067.43,1417.59131521,81911.33521906
2017-09-30,0.070878,0.0733,0.069401,0.070062,37140.806000000004,1506815999999,2622.79601338,41460,17491.197,1236.54940711,88439.42297005
2017-10-01,0.070181,0.071484,0.068109,0.069105,38693.377,1506902399999,2694.17980938,41213,18853.072,1313.43391925,96631.95210275
2017-10-02,0.069104,0.069299,0.0665,0.06865800000000001,40647.555,1506988799999,2757.77106947,43929,19212.463,1304.60085814,99017.43727554
2017-10-03,0.06829,0.06902,0.066808,0.068016,37219.457,1507075199999,2534.36735403,40039,17851.871,1216.21148075,92956.98811034
2017-10-04,0.06775,0.070633,0.067477,0.069249,34536.247,1507161599999,2386.78784377,39480,16859.769,1166.04437927,91864.85861871
2017-10-05,0.069147,0.07022300000000001,0.06766599999999999,0.068509,27871.849,1507247999999,1921.11897596,30952,13261.811000000002,914.70615244,93082.83738569
2017-10-06,0.068509,0.071062,0.067976,0.07098600000000001,31667.564,1507334399999,2180.85885835,35870,15354.831,1057.84843024,94556.00390113
2017-10-07,0.070779,0.072239,0.069733,0.070365,28812.37,1507420799999,2042.98486052,30914,13238.389,939.21389176,95683.00059248
2017-10-08,0.070262,0.07062,0.066554,0.067053,35998.516,1507507199999,2477.45900959,38955,16535.46,1139.12579324,96050.49409454
2017-10-09,0.066964,0.067457,0.058516,0.06215,46465.45,1507593599999,2955.4917142,56350,21264.642999999996,1353.95624997,96362.85524303
2017-10-10,0.062315999999999996,0.066501,0.059963,0.063038,44208.704000000005,1507679999999,2741.74387073,51831,21086.994,1308.46934214,99012.020976
2017-10-11,0.063047,0.064117,0.061651,0.063065,30902.734,1507766399999,1946.11810028,32973,15534.613000000001,978.37021485,100696.50159612
2017-10-12,0.063064,0.0635,0.055748,0.055763,39216.6,1507852799999,2330.92951822,36822,18577.167,1105.49581427,98285.65411766
2017-10-13,0.055763,0.062496,0.051084,0.060016999999999994,58977.005999999994,1507939199999,3386.47475753,47101,25687.13,1475.15634351,108307.77799359
2017-10-14,0.060019,0.0621,0.057430999999999996,0.058678999999999995,26992.222,1508025599999,1622.88547018,21761,12720.888,765.4182714,111142.4834725
2017-10-15,0.058678999999999995,0.060999,0.057413,0.05928099999999999,28566.596,1508111999999,1687.42206852,22613,13870.28,820.13002793,111022.00575221
2017-10-16,0.05910700000000001,0.062166,0.057721,0.058294000000000006,33150.297,1508198399999,1991.54422185,29094,17154.462,1031.05681138,113985.11169272
2017-10-17,0.058026,0.060348,0.055838,0.056612,24987.9,1508284799999,1439.04071608,21985,12227.851,705.03856511,121257.7325803
2017-10-18,0.056612,0.057340999999999996,0.055398,0.056161,27764.705,1508371199999,1565.22208092,24718,13244.165,747.43506104,123470.94593511
2017-10-19,0.056299,0.056527,0.0532,0.053886,26329.593999999997,1508457599999,1438.77918081,24259,13517.845,739.96057246,124127.45839721
2017-10-20,0.053886,0.054499,0.049547,0.050511,33404.445,1508543999999,1757.4730447999998,28392,15655.181999999999,824.96590135,123882.13026971
2017-10-21,0.050503,0.051225,0.04705,0.049954000000000005,29712.017000000003,1508630399999,1453.50711148,22300,14414.563999999998,704.77948875,123127.52882388
2017-10-22,0.049954000000000005,0.0516,0.048904,0.048973,24111.205,1508716799999,1207.39385901,21104,11951.538,598.99207104,121760.76341013
2017-10-23,0.049336,0.049375,0.047177,0.047839,33580.724,1508803199999,1624.06189099,24487,16737.005,810.13468362,125082.04163325
2017-10-24,0.047852,0.055999999999999994,0.047184,0.053709,43723.845,1508889599999,2335.69406199,35218,21051.542999999998,1124.2643769000001,126854.43540945
2017-10-25,0.053712,0.054153999999999994,0.051572,0.05179400000000001,26376.618,1508975999999,1404.04563572,19740,11500.896999999999,613.13258203,125542.11511266
2017-10-26,0.05179400000000001,0.052395000000000004,0.049509,0.050089,23839.182,1509062399999,1212.37656977,20799,10509.381000000001,534.10794137,125015.67905729
2017-10-27,0.050311,0.051849,0.0495,0.051319000000000004,24822.76,1509148799999,1259.20799934,20815,11892.431999999999,604.07281683,124973.01333668
2017-10-28,0.051322,0.051859,0.050450999999999996,0.051154000000000005,22713.123,1509235199999,1161.88843763,19470,12000.521999999999,614.13420818,125258.48079811
2017-10-29,0.051199,0.053965,0.048448000000000005,0.04965,32926.867,1509321599999,1692.49072668,27499,14937.078000000001,769.00463573,125571.89318978
2017-10-30,0.049364,0.0512,0.049364,0.049899,28009.721,1509407999999,1403.62453565,24322,13464.296999999999,675.54366611,131298.78341356
2017-10-31,0.049977,0.050575999999999996,0.046810000000000004,0.047001,31924.015,1509494399999,1563.89735416,30246,14975.882,734.64161265,132027.26666399
2017-11-01,0.047001,0.047689999999999996,0.042296,0.042766000000000005,44203.962999999996,1509580799999,2028.27949209,40271,21587.325,990.58819784,136742.86382963
2017-11-02,0.042797,0.043177,0.037589,0.040287,60117.457,1509667199999,2457.05843823,49606,28997.504,1186.1969459000002,141653.48167664
2017-11-03,0.040487999999999996,0.043951,0.039401,0.042666,48031.894,1509753599999,1959.36265397,40705,22659.397,925.17261378,147417.10443676
2017-11-04,0.042661000000000004,0.043084,0.039755,0.040575,34727.418,1509839999999,1438.70965152,33201,14820.594,614.46356359,149491.74328532
2017-11-05,0.040535,0.040981000000000004,0.038814999999999995,0.040147,34433.008,1509926399999,1373.39796019,30630,14839.514,592.37912464,163794.63009765
2017-11-06,0.040139999999999995,0.0435,0.039856,0.042641000000000005,44094.715,1510012799999,1819.81961251,35402,21225.421000000002,876.5912787999998,157485.37350833
2017-11-07,0.042643,0.042926,0.0405,0.041049,41768.583,1510099199999,1740.8603085000002,37882,20266.042,845.13956879,163370.12620204
2017-11-08,0.041132999999999996,0.046194,0.0385,0.041421,74381.695,1510185599999,3089.33245632,55893,33009.038,1371.39533512,170293.23529459
2017-11-09,0.0416,0.046249,0.04129,0.044871,60221.858,1510271999999,2651.70357017,45602,28007.278,1234.11320351,182606.27147864
2017-11-10,0.044966000000000006,0.046692000000000004,0.043207,0.045549,63603.579000000005,1510358399999,2846.69713019,37677,26960.705,1207.42478583,184373.23549784
2017-11-11,0.045179000000000004,0.05148,0.044088,0.049649,66270.633,1510444799999,3125.21060067,44089,30692.194,1447.68323732,189047.13995797
2017-11-12,0.049579000000000005,0.054000000000000006,0.0452,0.052038,198379.991,1510531199999,9971.3059979,159519,96816.11,4873.09992681,194784.51476628
2017-11-13,0.05209400000000001,0.054661,0.046377999999999996,0.048417,83870.87,1510617599999,4174.80184901,46921,40329.325,2007.29504515,193411.39559092
2017-11-14,0.048329000000000004,0.052499000000000004,0.04727,0.051095,84058.246,1510703999999,4169.40607711,51914,40181.812999999995,1990.41297922,210416.64859479
2017-11-15,0.05099,0.051063,0.045,0.045535,63916.465,1510790399999,3047.04944197,40407,27855.467,1327.90567608,210061.7275302
2017-11-16,0.045535,0.0465,0.041000999999999996,0.042006,85567.96699999999,1510876799999,3771.53634378,47098,37671.845,1662.13683502,208793.34295029
2017-11-17,0.042002,0.043738,0.040914,0.042901999999999996,80997.40400000001,1510963199999,3425.14594844,43910,36283.836,1536.09131277,204195.19355885
2017-11-18,0.043149,0.044999000000000004,0.0426,0.044625,79642.103,1511049599999,3456.70894221,40917,35684.9,1550.09910367,209185.67909234
2017-11-19,0.044672,0.048836000000000004,0.042818,0.043969,94360.631,1511135999999,4301.99118411,47540,43707.782,1990.85914789,223647.70668788
2017-11-20,0.043969,0.045610000000000005,0.043673000000000003,0.044715,101306.07800000001,1511222399999,4508.66744891,56593,50613.398,2253.57963145,227357.06576793
2017-11-21,0.044709,0.046394,0.044000000000000004,0.044673000000000004,99497.472,1511308799999,4458.59936277,57055,44714.124,2005.0350804000002,236531.49066778
2017-11-22,0.044673000000000004,0.046767,0.0441,0.046352,120872.04699999999,1511395199999,5410.60347758,74964,58518.927,2621.25172994,252955.66138206
2017-11-23,0.046317000000000004,0.05235700000000001,0.04575,0.05075,154931.309,1511481599999,7548.51849349,93406,73822.965,3599.87157706,268877.25536221
2017-11-24,0.050841000000000004,0.058501,0.047851,0.05765,143892.124,1511567999999,7580.70169051,105033,66470.795,3501.85737887,261817.15191048
2017-11-25,0.05765,0.059401,0.05275,0.05275,105104.05099999999,1511654399999,5838.5404282,99420,48228.944,2679.22652621,263724.70692729997
2017-11-26,0.052801999999999995,0.052904999999999994,0.0478,0.050704,106260.859,1511740799999,5382.8281764,98778,51437.460999999996,2604.23900176,264872.45071353
2017-11-27,0.050697000000000006,0.0512,0.048409,0.048897,103023.746,1511827199999,5106.62221425,132736,47519.195,2355.81118306,260705.71717783
2017-11-28,0.048895999999999995,0.049477999999999994,0.046144,0.047036,106882.329,1511913599999,5107.63534604,96044,48680.848,2325.99948087,258884.67559159998
2017-11-29,0.04699,0.047887,0.042939,0.043414,178814.926,1511999999999,8077.88434759,130789,84381.54199999999,3812.61700879,259504.35194055
2017-11-30,0.043375,0.0446,0.0425,0.043651,128643.98300000001,1512086399999,5602.60073339,101225,66401.702,2892.08548122,270225.69708239
2017-12-01,0.043684,0.044329,0.042275,0.042397000000000004,83006.121,1512172799999,3596.96984104,76803,40633.859,1761.03625471,269562.18933427
2017-12-02,0.042397000000000004,0.0427,0.0416,0.041977999999999994,89215.306,1512259199999,3758.35169188,92378,43722.568,1842.25918823,264122.66674083
2017-12-03,0.041937,0.042371,0.040418,0.041141000000000004,88525.84599999999,1512345599999,3662.13413428,82078,42123.848,1743.3484846000001,270057.36612993
2017-12-04,0.041155000000000004,0.041312,0.040070999999999996,0.040181,98930.81800000001,1512431999999,4016.47696198,95553,47442.925,1926.88348071,278606.01147278
2017-12-05,0.040182,0.040367,0.038308,0.038757,144245.021,1512518399999,5674.75665019,140350,71997.75200000001,2832.13087024,307810.37312273
2017-12-06,0.038717,0.038859,0.029406,0.030396,197234.693,1512604799999,6828.88106465,165713,100140.586,3469.86389275,324290.08086243
2017-12-07,0.030396,0.032059,0.024250999999999998,0.024565,189629.165,1512691199999,5327.3327155,182840,95415.121,2679.62449423,310293.11559349997
2017-12-08,0.024562,0.032,0.023121,0.027855,182157.58800000002,1512777599999,5041.75047725,221640,91865.46,2525.90681808,317685.38202946
2017-12-09,0.027863,0.0349,0.027254,0.031311,172054.66100000002,1512863999999,5399.82876333,177815,86936.636,2723.23897148,344943.86873932
2017-12-10,0.031317000000000005,0.032895999999999995,0.027887000000000002,0.028692000000000002,147319.083,1512950399999,4525.42022745,151851,77086.102,2366.49479366,346691.14620742
2017-12-11,0.028692000000000002,0.0312,0.026746,0.0307,161365.035,1513036799999,4568.05001634,148398,81756.659,2313.56403768,352449.85730046
2017-12-12,0.030701,0.04,0.029773,0.038,343528.145,1513123199999,11731.90530402,265861,159081.047,5418.00067975,396813.55146361
2017-12-13,0.038,0.044245,0.036052,0.04281,245846.142,1513209599999,9850.76234496,231326,120886.114,4838.95113108,413062.23910461
2017-12-14,0.042811,0.0465,0.0396,0.041549,313120.517,1513295999999,13483.96662078,305154,149946.839,6444.86517394,498596.7259526
2017-12-15,0.04155,0.04166,0.033500999999999996,0.038579,242164.913,1513382399999,9118.41046237,237823,122339.5,4601.40759313,469087.52809448
2017-12-16,0.038579,0.040898000000000004,0.0348,0.035561,231007.092,1513468799999,8723.59749337,201459,108347.82199999999,4087.20210982,474585.69465775
2017-12-17,0.03556,0.038605,0.035532,0.037448,243293.263,1513555199999,8995.75914993,263590,119238.8,4410.51755387,492287.64610709
2017-12-18,0.037343,0.043112,0.036995,0.041569,317888.672,1513641599999,12440.51326809,310378,152524.82,5964.02605593,0.0
2017-12-19,0.041530000000000004,0.047,0.040957,0.046212,317638.75800000003,1513727999999,14266.68078194,374718,146512.728,6584.42455713,0.0
2017-12-20,0.046229,0.049,0.044000000000000004,0.048268,313914.69,1513814399999,14721.19208895,358044,145477.141,6824.66959122,0.0
2017-12-21,0.048266,0.0517,0.047601,0.05063,330898.373,1513900799999,16450.2950198,360595,156090.409,7763.09104182,0.0
2017-12-22,0.05058,0.051490999999999995,0.04534,0.047606,369569.07700000005,1513987199999,17912.26488012,416572,176645.46600000001,8562.47952539,0.0
2017-12-23,0.047601,0.049019,0.047498,0.048139999999999995,283169.619,1514073599999,13683.99015654,330930,137894.095,6667.02614855,0.0
2017-12-24,0.048139999999999995,0.049246,0.0477,0.048795,252967.984,1514159999999,12244.76984705,282446,125938.781,6100.47066258,0.0
2017-12-25,0.048764999999999996,0.054999,0.0487,0.052153,272863.30100000004,1514246399999,14166.87369821,295182,129153.84800000001,6711.69514013,0.0
2017-12-26,0.052059,0.0538,0.046282,0.047805,271857.642,1514332799999,13348.705531,318788,129506.57199999999,6360.13356883,0.0
2017-12-27,0.047806,0.049,0.0463,0.047804,231755.63600000003,1514419199999,11087.27692184,296215,112823.603,5397.3479757,0.0
2017-12-28,0.047804,0.0517,0.047583999999999994,0.049852999999999995,257969.986,1514505599999,12740.83676334,323540,122252.773,6039.37870263,0.0
2017-12-29,0.049883,0.052000000000000005,0.0495,0.051019999999999996,299450.249,1514591999999,15195.01313765,390379,141626.81,7189.30080537,0.0
2017-12-30,0.051021,0.055300999999999996,0.05,0.055126999999999995,382154.48600000003,1514678399999,20313.15967264,481478,182528.16199999998,9708.82885956,0.0
2017-12-31,0.055060000000000005,0.055449,0.052309,0.053586,318642.663,1514764799999,17217.2440325,435082,152151.714,8223.09351585,0.0
2018-01-01,0.053586,0.0572,0.053401,0.056366999999999993,312440.757,1514851199999,17404.15888156,406017,150566.08800000002,8389.50328492,0.0
2018-01-02,0.056367999999999994,0.066265,0.051039999999999995,0.058261,492006.75899999996,1514937599999,30046.04448991,656785,234144.312,14291.85749229,0.0
2018-01-03,0.0583,0.06421,0.056449,0.0626,469486.617,1515023999999,27812.69661769,654095,217935.111,12922.2798503,0.0
2018-01-04,0.0626,0.07,0.060125,0.062236,595991.613,1515110399999,38477.31889398,872477,283608.904,18313.39141126,0.0
2018-01-05,0.062449,0.069758,0.054000000000000006,0.056584,710527.2209999999,1515196799999,44244.990714499996,945045,345391.45200000005,21479.25507307,0.0
2018-01-06,0.056579,0.063,0.055549,0.058816999999999994,511471.69700000004,1515283199999,30446.50285902,614991,244856.69,14581.15614952,0.0
2018-01-07,0.058816999999999994,0.069811,0.058689,0.069313,471299.849,1515369599999,30710.6332811,615048,223526.90899999999,14584.05743543,0.0
2018-01-08,0.069323,0.07948,0.069002,0.076015,540080.194,1515455999999,40467.47370361,688927,258326.292,19360.45550528,0.0
2018-01-09,0.076015,0.09300000000000001,0.075956,0.08965,466451.409,1515542399999,38421.94600368,677708,225495.003,18597.66702093,0.0
2018-01-10,0.089659,0.101004,0.08282,0.083884,494668.021,1515628799999,46238.55391934,618149,233853.28399999999,21865.00260812,0.0
2018-01-11,0.083881,0.09221599999999999,0.082987,0.08597,374525.355,1515715199999,33208.69252648,612704,177667.14800000002,15755.04103109,0.0
2018-01-12,0.08597,0.092016,0.085,0.09132,193626.31100000002,1515801599999,17305.15896708,331001,88931.15199999999,7949.88762964,0.0
2018-01-13,0.09132,0.10051,0.08985,0.097617,343789.564,1515887999999,32536.64785539,650271,160656.339,15217.44613829,0.0
2018-01-14,0.09769299999999999,0.1,0.09555,0.09986,240883.298,1515974399999,23576.2999158,445204,115141.367,11274.95090222,0.0
2018-01-15,0.09986,0.101219,0.0895,0.09412000000000001,257713.865,1516060799999,24648.54797534,456674,120153.35800000001,11488.96249312,0.0
2018-01-16,0.0941,0.09575800000000001,0.081,0.09185499999999999,343244.935,1516147199999,31268.62455293,493120,154262.003,14080.67058152,0.0
2018-01-17,0.091842,0.09378,0.08346100000000001,0.09121900000000001,373774.581,1516233599999,33097.10747481,674555,178779.083,15842.41509866,0.0
2018-01-18,0.091218,0.09300000000000001,0.087938,0.09061699999999999,320324.082,1516319999999,28943.55979828,545604,149769.032,13541.41486181,0.0
2018-01-19,0.09061699999999999,0.09300000000000001,0.09,0.090084,230596.47199999998,1516406399999,20981.223895,413822,107861.51400000001,9818.04970036,0.0
2018-01-20,0.09,0.091259,0.0879,0.09017,210464.87,1516492799999,18866.93904174,405752,104175.989,9342.01935097,0.0
2018-01-21,0.090158,0.0926,0.0892,0.091001,174311.95899999997,1516579199999,15816.27662325,354598,87042.83099999999,7901.27308192,0.0
2018-01-22,0.091001,0.09299,0.09052,0.092187,200912.515,1516665599999,18461.43603253,398304,95951.28199999999,8821.60140648,0.0
2018-01-23,0.092276,0.092795,0.08928,0.090938,196525.728,1516751999999,17953.42086728,409917,92888.214,8489.6669004,0.0
2018-01-24,0.090938,0.09423,0.090338,0.09340599999999999,208910.962,1516838399999,19174.0349099,410643,100599.12599999999,9236.6015492,0.0
